"","id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"157","2279-P",100,1028.89300563186,"DAPPT","Houston","Florida","UK","Local Pumpkin Festival","1003 L","1998 M",369,1101,-10,"Sugar Pie",466.697636210568,"Medium"
"158","2468-P",96,1031.39657705929,"QXFUW","Nottingham","Texas","USA","Local Pumpkin Festival","1770 I","1523 O",-2,-5,-5,"Yuxijiangbinggua",467.833236181478,"Medium"
"159","2683-P",35,1043.70507667772,"ONTCZ","Houston","Texas","UK","National Pumpkin Festival","1870 Z","1169 M",366,1038,-2,"Naples Long",473.416273140402,"Medium"
"160","2931-P",59,1039.48370573949,"CDINF","Paris","New York","Australia","National Pumpkin Festival","1000 M","1609 R",373,1091,-2,"Long Pie",471.501493053787,"Medium"
"161","2156-P",32,1029.1378691867,"SUSPO","Houston","Texas","UK","Local Pumpkin Festival","1290 O","1790 X",377,1126,-10,"Long Pie",466.808704360133,"Medium"
"162","2526-P",46,1029.92192149162,"ZMRHJ","Nottingham","Texas","UK","National Pumpkin Festival","1009 V","1294 N",356,986,0,"Yuxijiangbinggua",467.164344213228,"Medium"
"163","2637-P",62,1021.52939757891,"OCAPG","Nottingham","New York","UK","Local Pumpkin Festival","1907 T","1508 P",350,971,7,"Naples Long",463.357562506613,"Medium"
"164","2203-P",10,1028.56953525357,"WCMTK","Nottingham","Florida","Australia","Regional Pumpkin Festival","1945 C","1473 C",368,1058,-5,"Long Pie",466.550912634737,"Medium"
"165","2922-P",75,1027.13996228017,"VNXTL","Chicago","Florida","Australia","Local Pumpkin Festival","1575 D","1947 T",360,1011,-3,"Yuxijiangbinggua",465.902469770586,"Medium"
"166","2037-P",90,1017.2748569116,"SNRDY","Paris","Texas","Australia","Local Pumpkin Festival","1622 T","1044 F",342,905,12,"Yuxijiangbinggua",461.427736896246,"Medium"
"167","2182-P",54,1025.59178912919,"XHYQW","Paris","California","UK","Local Pumpkin Festival","1371 O","1435 B",356,960,10,"Long Pie",465.200230814688,"Medium"
"168","2275-P",11,1022.50560292322,"SVMSI","Los Angeles","Florida","UK","National Pumpkin Festival","1172 E","1479 U",349,976,3,"Long Pie",463.80036144115,"Medium"
"169","2425-P",8,1007.72480519954,"RBPYX","Los Angeles","New York","Australia","Local Pumpkin Festival","1082 M","1549 G",348,943,10,"Naples Long",457.09590984007,"Medium"
"170","2701-P",22,1014.97137652058,"EABHU","Houston","Texas","Australia","Local Pumpkin Festival","1408 T","1227 N",356,981,1,"Yuxijiangbinggua",460.382896618724,"Medium"
"171","2417-P",99,1005.73899539374,"KVLWL","Chicago","New York","USA","Local Pumpkin Festival","1619 G","1854 I",345,936,5,"Sugar Pie",456.195162398636,"Medium"
"172","2233-P",36,989.960476037115,"OAXMM","Houston","California","USA","Regional Pumpkin Festival","1367 V","1110 Q",367,1109,-14,"Naples Long",449.038152246627,"Medium"
"173","2783-P",35,996.126267936081,"AVUVA","Houston","Florida","UK","National Pumpkin Festival","1587 R","1794 O",355,994,5,"Naples Long",451.834906125663,"Medium"
"174","2485-P",95,990.357662107795,"AXMKC","Houston","California","UK","Regional Pumpkin Festival","1018 I","1813 J",353,936,3,"Naples Long",449.218312670799,"Medium"
"175","2745-P",89,1002.89315991476,"VDLWD","Houston","California","Australia","National Pumpkin Festival","1083 O","1281 S",350,960,4,"Yuxijiangbinggua",454.904314192057,"Medium"
"176","2484-P",17,988.568832834251,"ENVEA","Houston","California","USA","National Pumpkin Festival","1625 M","1911 M",366,1030,-1,"Yuxijiangbinggua",448.406914022954,"Medium"
"177","2916-P",28,1004.19062251505,"XCVNL","Los Angeles","Florida","UK","Regional Pumpkin Festival","1630 B","1014 W",375,1104,-6,"Yuxijiangbinggua",455.492832847844,"Medium"
"178","2472-P",22,991.289294589311,"BYAYK","Los Angeles","New York","UK","Regional Pumpkin Festival","1318 V","1880 W",-3,-2,-2,"Long Pie",449.640893711355,"Medium"
"179","2839-P",54,999.261490776204,"DMATX","Nottingham","Texas","UK","Regional Pumpkin Festival","1547 F","1767 B",380,1177,-20,"Naples Long",453.25701812416,"Medium"
"180","2841-P",16,1004.84253106173,"NQSLO","New York","California","USA","Regional Pumpkin Festival","1233 R","1967 R",350,918,7,"Sugar Pie",455.788533349353,"Medium"
"181","2238-P",13,995.403641360812,"AELGK","Houston","Florida","USA","National Pumpkin Festival","1562 Q","1590 L",1,-4,3,"Long Pie",451.507128492133,"Medium"
"182","2826-P",19,990.553281951696,"CSMSF","Nottingham","New York","Australia","National Pumpkin Festival","1939 Q","1030 L",-5,2,-4,"Naples Long",449.307044267034,"Medium"
"183","2443-P",36,982.371781040914,"DOHKQ","Nottingham","Florida","UK","Regional Pumpkin Festival","1970 P","1999 X",357,966,6,"Long Pie",445.59598090591,"Medium"
"184","2513-P",92,989.869491481222,"JIDTL","Paris","Florida","UK","National Pumpkin Festival","1875 M","1119 F",351,938,6,"Yuxijiangbinggua",448.996882379951,"Medium"
"185","2867-P",74,984.182010409795,"MUHAF","Los Angeles","Florida","USA","National Pumpkin Festival","1580 A","1926 Z",362,1065,-7,"Sugar Pie",446.4170864658,"Medium"
"186","2915-P",46,991.255977047607,"PZYXA","Los Angeles","Florida","USA","Local Pumpkin Festival","1939 A","1621 J",348,944,6,"Yuxijiangbinggua",449.625781140978,"Medium"
"187","2228-P",80,970.842642722279,"TWJDM","New York","Florida","USA","National Pumpkin Festival","1793 T","1518 N",353,968,3,"Sugar Pie",440.366455997684,"Medium"
"188","2086-P",16,964.143473364972,"PMCRX","Chicago","New York","USA","Local Pumpkin Festival","1285 B","1720 B",346,940,-2,"Naples Long",437.327766370564,"Medium"
"189","2410-P",74,969.646269447543,"REOWF","Houston","New York","USA","National Pumpkin Festival","1754 Q","1206 Y",360,1033,-11,"Naples Long",439.82379065125,"Medium"
"190","2150-P",81,972.585536818951,"DEBSO","Nottingham","Florida","Australia","Regional Pumpkin Festival","1048 J","1740 Y",348,947,2,"Long Pie",441.157018816782,"Medium"
"191","2057-P",37,962.715453662723,"NNHHG","Los Angeles","Texas","USA","Regional Pumpkin Festival","1087 T","1980 I",350,929,-1,"Long Pie",436.680028057782,"Medium"
"192","2806-P",59,969.778583193198,"ILNIS","Los Angeles","New York","USA","National Pumpkin Festival","1934 R","1462 F",355,1027,-4,"Yuxijiangbinggua",439.883807107769,"Medium"
"193","2757-P",98,967.059545462951,"BNKIU","Nottingham","New York","UK","Regional Pumpkin Festival","1781 K","1862 F",344,907,3,"Long Pie",438.650473345631,"Medium"
"194","2270-P",28,965.574497251771,"AVUUZ","Los Angeles","California","Australia","Local Pumpkin Festival","1634 M","1713 T",345,912,0,"Naples Long",437.976867357425,"Medium"
"195","2330-P",72,947.784131283872,"XHUBB","New York","Florida","UK","Regional Pumpkin Festival","1448 Q","1254 R",359,1006,-9,"Naples Long",429.907299677314,"Medium"
"196","2709-P",32,952.202462335117,"RVFMN","Los Angeles","Florida","UK","Local Pumpkin Festival","1131 L","1083 Q",368,1060,-11,"Sugar Pie",431.91141929551,"Medium"
"197","2640-P",37,959.588893738575,"RSSRA","Houston","Texas","USA","National Pumpkin Festival","1233 W","1242 T",334,821,20,"Long Pie",435.261845488668,"Medium"
"198","2950-P",76,944.710036031902,"BXAVH","Houston","Texas","UK","Regional Pumpkin Festival","1391 H","1852 E",359,1050,-12,"Sugar Pie",428.512914663782,"Medium"
"199","2005-P",13,938.238101612777,"VTOWM","Houston","Texas","Australia","Regional Pumpkin Festival","1227 Q","1389 X",360,1049,-10,"Yuxijiangbinggua",425.577296986743,"Medium"
"200","2480-P",35,957.410738805309,"TJWWM","Houston","California","USA","Local Pumpkin Festival","1682 L","1296 R",361,1053,-13,"Long Pie",434.273851836178,"Medium"
"201","2152-P",77,946.101307991892,"GHDCB","Houston","Florida","UK","Regional Pumpkin Festival","1222 C","1858 Y",332,815,13,"Long Pie",429.143984494658,"Medium"
"202","2568-P",69,938.958405969664,"WWDIP","New York","California","Australia","National Pumpkin Festival","1106 H","1433 J",352,951,4,"Sugar Pie",425.904021280592,"Medium"
"203","2443-P",37,938.652327062562,"TAVPP","New York","California","USA","Local Pumpkin Festival","1506 S","1772 T",354,965,-3,"Yuxijiangbinggua",425.765186336962,"Medium"
"204","2362-P",22,922.1851983089,"FQMSP","New York","Florida","Australia","National Pumpkin Festival","1970 B","1998 N",360,999,-11,"Long Pie",418.295828471331,"Medium"
"205","2648-P",28,924.833077926189,"XIIIR","Nottingham","Texas","Australia","Regional Pumpkin Festival","1838 S","1890 G",361,998,-12,"Yuxijiangbinggua",419.496885482696,"Medium"
"206","2621-P",2,921.923262393102,"AZKJE","Los Angeles","California","USA","Local Pumpkin Festival","1973 D","1052 Y",353,979,-9,"Yuxijiangbinggua",418.177016435412,"Medium"
"207","2245-P",23,933.701366582885,"CKDIT","Chicago","New York","USA","Regional Pumpkin Festival","1266 X","1129 S",361,999,-12,"Long Pie",423.519470271064,"Medium"
"208","2045-P",66,928.417252883315,"AJYAM","Houston","Texas","Australia","Regional Pumpkin Festival","1564 Q","1809 H",342,903,-1,"Long Pie",421.122638569849,"Medium"
"209","2097-P",25,914.098841318861,"URIXW","New York","Texas","UK","Local Pumpkin Festival","1358 G","1565 N",349,921,5,"Sugar Pie",414.627921631505,"Medium"
"210","2877-P",99,911.771517227404,"NGAOV","Paris","California","USA","National Pumpkin Festival","1220 W","1667 O",358,1035,-16,"Long Pie",413.572266042213,"Medium"
"211","2207-P",44,908.988026504405,"SJXUP","New York","Florida","UK","Local Pumpkin Festival","1453 O","1737 H",339,890,3,"Long Pie",412.309696918186,"Medium"
"212","2170-P",25,909.76748097036,"DSYOH","Los Angeles","Texas","Australia","Local Pumpkin Festival","1660 W","1027 C",342,868,5,"Sugar Pie",412.663251228308,"Medium"
"213","2058-P",59,898.713332667947,"OKGAM","New York","New York","Australia","Local Pumpkin Festival","1481 A","1129 X",348,902,2,"Naples Long",407.649177991519,"Medium"
"214","2865-P",77,909.975784644485,"WAXXW","Houston","Texas","Australia","Regional Pumpkin Festival","1106 R","1994 W",346,945,-4,"Naples Long",412.757736108461,"Medium"
"215","2890-P",61,902.061494325288,"KPKTD","Chicago","California","USA","National Pumpkin Festival","1686 T","1174 X",345,907,2,"Long Pie",409.167877333996,"Medium"
"216","2168-P",95,897.392675972544,"WLHVC","Nottingham","New York","UK","National Pumpkin Festival","1804 O","1882 J",356,1026,-14,"Yuxijiangbinggua",407.050138679738,"Medium"
"217","2453-P",65,901.42283989042,"NKGQY","Los Angeles","California","UK","National Pumpkin Festival","1489 C","1501 B",343,892,6,"Naples Long",408.878188791576,"Medium"
"218","2257-P",30,906.11272003036,"CTDQU","Nottingham","Florida","UK","National Pumpkin Festival","1527 G","1631 V",338,858,2,"Long Pie",411.005480904011,"Medium"
"219","2285-P",99,888.172684959322,"JQKGL","Houston","California","UK","Regional Pumpkin Festival","1907 W","1357 B",332,821,6,"Long Pie",402.868024516069,"Medium"
"220","2376-P",94,887.374719109386,"YFDYK","Los Angeles","California","UK","National Pumpkin Festival","1730 B","1449 Q",346,907,2,"Long Pie",402.506073590265,"Medium"
"221","2763-P",35,892.370380530693,"MPZHA","New York","Florida","Australia","Regional Pumpkin Festival","1430 A","1098 R",340,887,-3,"Sugar Pie",404.772065645678,"Medium"
"222","2018-P",87,879.885970434733,"FGZMJ","Paris","California","USA","Local Pumpkin Festival","1194 E","1961 P",352,1003,-8,"Sugar Pie",399.109237101431,"Medium"
"223","2129-P",45,881.922276937403,"CFIRO","Chicago","California","Australia","Local Pumpkin Festival","1364 Q","1716 M",353,930,-10,"Naples Long",400.03288944059,"Medium"
"224","2016-P",78,886.500831533223,"WXMKI","Chicago","Texas","USA","Regional Pumpkin Festival","1214 Y","1893 B",345,884,2,"Yuxijiangbinggua",402.109685176818,"Medium"
"225","2228-P",88,873.812108159065,"QMJRF","Nottingham","Texas","USA","Regional Pumpkin Festival","1576 J","1570 P",351,952,-6,"Sugar Pie",396.354181764087,"Medium"
"226","2399-P",53,879.254802298732,"KLTXT","Chicago","New York","Australia","Local Pumpkin Festival","1751 U","1820 S",335,862,-2,"Long Pie",398.822944284287,"Medium"
"227","2256-P",93,874.208644041792,"HYMTO","Houston","California","UK","Local Pumpkin Festival","1847 Q","1426 C",353,933,-9,"Long Pie",396.534047268204,"Medium"
"228","2537-P",3,881.848264596052,"JEYFV","Chicago","Florida","UK","Regional Pumpkin Festival","1517 A","1607 Q",347,927,-7,"Naples Long",399.999318034653,"Medium"
"229","2894-P",45,879.323912042193,"WNBVO","Nottingham","Florida","USA","National Pumpkin Festival","1369 R","1118 M",331,800,13,"Sugar Pie",398.854291911042,"Medium"
"230","2071-P",71,861.399831111543,"DOIHN","Nottingham","Texas","UK","National Pumpkin Festival","1393 P","1913 F",337,884,-4,"Yuxijiangbinggua",390.724072193547,"Medium"
"231","2435-P",45,877.508604262024,"CKKBJ","Houston","Texas","USA","National Pumpkin Festival","1258 F","1440 C",354,960,-11,"Long Pie",398.03088282442,"Medium"
"232","2112-P",94,869.638995905407,"THGWF","Los Angeles","Texas","USA","Local Pumpkin Festival","1296 H","1252 D",328,796,8,"Yuxijiangbinggua",394.461291430725,"Medium"
"233","2354-P",23,865.775735876523,"AARHR","Paris","California","UK","National Pumpkin Festival","1141 P","1264 T",344,899,-1,"Yuxijiangbinggua",392.708947587704,"Medium"
"234","2281-P",45,863.927902149037,"JCLWJ","Paris","California","UK","Local Pumpkin Festival","1818 F","1100 C",336,806,3,"Naples Long",391.870784991586,"Medium"
"235","2772-P",95,856.036421999335,"HAICW","Los Angeles","Florida","Australia","Local Pumpkin Festival","1901 J","1284 I",354,943,-9,"Yuxijiangbinggua",388.291272727522,"Medium"
"236","2209-P",38,852.077381703071,"ZENHH","Nottingham","Florida","UK","Regional Pumpkin Festival","1175 D","1396 K",350,959,-9,"Long Pie",386.495483721459,"Medium"
"237","2341-P",8,849.240000501275,"HCSMP","New York","California","Australia","National Pumpkin Festival","1698 C","1962 B",-4,2,3,"Sugar Pie",385.208470307374,"Medium"
"238","2469-P",11,863.737087107636,"NJHDJ","Nottingham","New York","UK","Local Pumpkin Festival","1388 Y","1048 G",347,899,-6,"Naples Long",391.784232815327,"Medium"
"239","2152-P",61,852.656369134784,"REMGV","Los Angeles","California","Australia","National Pumpkin Festival","1821 Q","1197 K",345,871,2,"Yuxijiangbinggua",386.758107788585,"Medium"
"240","2515-P",30,846.90586680267,"EZBWP","Chicago","New York","USA","Regional Pumpkin Festival","1544 W","1720 Q",341,856,3,"Long Pie",384.149725934757,"Medium"
"241","2769-P",35,861.108791741543,"GXSAC","Houston","Texas","UK","Local Pumpkin Festival","1334 L","1030 W",335,812,1,"Long Pie",390.59205906363,"Medium"
"242","2616-P",9,853.850753758103,"LULUU","Los Angeles","Texas","Australia","Local Pumpkin Festival","1165 Q","1420 A",359,977,-10,"Sugar Pie",387.299871098645,"Medium"
"243","2511-P",10,857.557983309962,"JBMNY","Houston","Texas","Australia","Local Pumpkin Festival","2000 M","1532 I",329,806,7,"Sugar Pie",388.981440765532,"Medium"
"244","2023-P",29,847.028948529623,"JQTLI","Chicago","Texas","USA","Local Pumpkin Festival","1754 D","1883 N",349,937,-6,"Long Pie",384.205554821449,"Medium"
"245","2699-P",53,855.224432031624,"ZSNBR","Los Angeles","Florida","USA","Regional Pumpkin Festival","1981 V","1928 A",323,763,7,"Long Pie",387.922960574088,"Medium"
"246","2213-P",32,851.610292605124,"ZNKGB","Chicago","New York","UK","Regional Pumpkin Festival","1384 Q","1700 G",338,838,0,"Yuxijiangbinggua",386.283615843344,"Medium"
"247","2843-P",90,838.174409282394,"HDWNR","Nottingham","New York","Australia","Local Pumpkin Festival","1316 Q","1198 O",347,904,-9,"Long Pie",380.18920665522,"Medium"
"248","2838-P",21,848.919876614586,"ZAAKU","Nottingham","Texas","UK","Regional Pumpkin Festival","1924 D","1752 H",350,906,-8,"Sugar Pie",385.063264673363,"Medium"
"249","2546-P",35,830.665720097721,"RCTHY","Los Angeles","Florida","UK","National Pumpkin Festival","1988 H","1110 R",334,826,-3,"Sugar Pie",376.783325310565,"Medium"
"250","2022-P",35,834.880080070347,"YIFPS","New York","Florida","UK","Local Pumpkin Festival","1349 B","1408 V",330,790,1,"Long Pie",378.694925279269,"Medium"
"251","2690-P",19,840.191022136249,"DVYEK","Houston","Texas","Australia","National Pumpkin Festival","1790 U","1050 J",346,886,-7,"Yuxijiangbinggua",381.103926112825,"Medium"
"252","2140-P",67,830.594353977591,"OAXKO","Houston","New York","Australia","Local Pumpkin Festival","1417 J","1230 P",329,797,7,"Naples Long",376.750954209403,"Medium"
"253","2390-P",39,837.642570789903,"RVNPJ","Nottingham","Florida","Australia","Regional Pumpkin Festival","1675 S","1976 R",344,910,-10,"Yuxijiangbinggua",379.947968969734,"Medium"
"254","2997-P",3,839.156755268574,"DTJAS","New York","California","Australia","Regional Pumpkin Festival","1740 W","1200 S",338,844,1,"Naples Long",380.634790935783,"Medium"
"255","2570-P",78,835.133765904233,"PYXPL","Paris","Florida","UK","Regional Pumpkin Festival","1015 Z","1061 D",335,830,4,"Long Pie",378.809995144033,"Medium"
"256","2789-P",4,826.413487538695,"UQSLI","New York","New York","UK","Local Pumpkin Festival","1164 V","1211 B",351,933,-14,"Naples Long",374.854546639652,"Medium"
"257","2228-P",18,812.096186263487,"AHQLP","Houston","Florida","USA","Regional Pumpkin Festival","1480 K","1870 M",329,783,5,"Long Pie",368.360333319628,"Medium"
"258","2251-P",17,806.513995718211,"HPFMI","Paris","Florida","UK","National Pumpkin Festival","1973 U","1954 T",328,776,9,"Naples Long",365.828296345815,"Medium"
"259","2807-P",24,813.942658985034,"DRQPA","New York","Texas","USA","Local Pumpkin Festival","1673 U","1814 R",320,723,15,"Sugar Pie",369.197878574339,"Medium"
"260","2677-P",84,811.888161237352,"LCFXJ","Nottingham","Texas","Australia","Local Pumpkin Festival","1512 L","1430 D",346,924,-8,"Long Pie",368.265974831973,"Medium"
"261","2216-P",26,812.616603273898,"ORWNV","Paris","Texas","USA","Regional Pumpkin Festival","1594 P","1408 Z",348,907,-9,"Yuxijiangbinggua",368.596390312214,"Medium"
"262","2588-P",88,812.093888836913,"BOBAX","Chicago","Florida","USA","Regional Pumpkin Festival","1867 C","1597 Q",335,853,-10,"Sugar Pie",368.359291225313,"Medium"
"263","2617-P",19,815.779948370531,"APUVV","Chicago","New York","Australia","National Pumpkin Festival","1559 R","1092 M",316,733,15,"Long Pie",370.031258341286,"Medium"
"264","2897-P",7,809.683567984961,"RVVIA","New York","Florida","Australia","Regional Pumpkin Festival","1084 T","1236 R",331,773,1,"Yuxijiangbinggua",367.265988969434,"Medium"
"265","2599-P",84,797.415703033097,"LOQYZ","Chicago","New York","USA","Regional Pumpkin Festival","1854 E","1999 P",328,757,5,"Naples Long",361.701383570189,"Medium"
"266","2175-P",20,809.831136605702,"AKENI","Paris","Florida","UK","Regional Pumpkin Festival","1352 V","1357 P",328,800,0,"Long Pie",367.332924915254,"Medium"
"267","2707-P",92,797.90428965725,"JXUSG","Chicago","Texas","UK","Regional Pumpkin Festival","1606 G","1333 X",332,781,1,"Sugar Pie",361.923002554211,"Medium"
"268","2774-P",74,797.305956461094,"FSMSG","Chicago","New York","USA","Local Pumpkin Festival","1026 H","1383 G",316,719,10,"Naples Long",361.651603403101,"Medium"
"269","2746-P",49,792.309393195435,"LVOVZ","New York","New York","USA","National Pumpkin Festival","1395 Y","1274 J",355,973,-16,"Yuxijiangbinggua",359.385202278304,"Medium"
